id;id_cliente;dt_compra;produto;qtde;delivery;pgto
10807;2968;09/08/2020;59;6;s;cc
10808;3336;09/08/2020;32;1;n;d
10809;;09/08/2020;91;6;s;cd
10810;938;09/08/2020;38;2;n;cd
10811;;09/08/2020;96;2;s;d
10812;;09/08/2020;85;2;n;cd
10813;2249;09/08/2020;51;2;s;cc
10814;;09/08/2020;96;3;n;cc
10815;2371;09/08/2020;3;1;s;d
10816;3532;09/08/2020;56;2;n;cd
10817;;09/08/2020;86;1;;cc
10818;;09/08/2020;115;2;s;cc
10819;3755;09/08/2020;49;6;s;cc
10820;4383;09/08/2020;72;5;s;d
10821;849;09/08/2020;58;3;s;d
10822;1966;09/08/2020;54;2;n;d
10823;3114;09/08/2020;12;4;n;d
10824;491;09/08/2020;10;6;n;cc
10825;2459;10/08/2020;54;5;n;d
10826;;10/08/2020;114;1;n;d
10827;1050;10/08/2020;25;5;n;cd
10828;361;10/08/2020;24;4;n;cc
10829;;10/08/2020;83;3;n;d
10830;;10/08/2020;83;4;n;d
10831;774;10/08/2020;13;1;n;cc
10832;;10/08/2020;79;1;n;d
10833;1225;10/08/2020;8;2;n;d
10834;1109;10/08/2020;27;5;s;cc
10835;444;10/08/2020;61;1;n;d
10836;;10/08/2020;90;2;s;cc
10837;;10/08/2020;86;5;n;cc
10838;2147;10/08/2020;70;2;s;cc
10839;3628;10/08/2020;31;5;s;cd
10840;3035;10/08/2020;18;6;s;cc
10841;920;11/08/2020;37;5;n;cd
10842;3232;11/08/2020;8;2;s;cc
10843;;11/08/2020;79;3;s;cc
10844;;11/08/2020;87;2;n;cd
10845;2656;11/08/2020;51;5;n;d
10846;1869;11/08/2020;22;6;;cd
10847;4963;11/08/2020;70;1;n;d
10848;;11/08/2020;102;1;n;d
10849;;11/08/2020;78;5;n;d
10850;4110;11/08/2020;64;6;n;cc
10851;4265;11/08/2020;18;4;n;cc
10852;978;11/08/2020;64;5;n;cd
10853;;11/08/2020;105;4;n;cd
10854;;11/08/2020;101;5;s;cd
10855;;11/08/2020;78;1;n;d
10856;2552;11/08/2020;12;2;s;cd
10857;;11/08/2020;87;3;n;cc
10858;;11/08/2020;94;4;s;d
10859;;11/08/2020;99;6;n;cc
10860;927;11/08/2020;3;3;s;cd
10861;;11/08/2020;91;6;n;d
10862;2686;12/08/2020;14;1;n;d
10863;2617;12/08/2020;14;2;n;d
10864;;12/08/2020;118;2;n;d
10865;3185;12/08/2020;15;6;n;cd
10866;;12/08/2020;99;5;s;d
10867;2050;12/08/2020;62;6;;cc
10868;3992;12/08/2020;23;3;s;cc
10869;4172;12/08/2020;33;5;s;cc
10870;;12/08/2020;98;3;s;cc
10871;;12/08/2020;110;6;s;cc
10872;2548;12/08/2020;48;4;n;d
10873;1160;12/08/2020;25;2;s;cd
10874;142;12/08/2020;2;5;n;cd
10875;;12/08/2020;94;2;s;cc
10876;;12/08/2020;116;3;n;d
10877;;12/08/2020;86;3;s;cc
10878;2008;12/08/2020;28;6;n;cd
10879;3073;12/08/2020;64;1;;cc
10880;1865;12/08/2020;44;5;s;d
10881;;12/08/2020;94;3;n;cc
10882;2939;12/08/2020;16;5;s;d
10883;;13/08/2020;89;1;n;cd
10884;4699;13/08/2020;3;4;s;d
10885;905;13/08/2020;68;5;n;cd
10886;4259;13/08/2020;54;4;;cc
10887;1950;13/08/2020;24;5;n;cd
10888;;13/08/2020;103;4;n;cc
10889;;13/08/2020;77;2;n;cd
10890;4301;13/08/2020;58;3;n;d
10891;2694;13/08/2020;38;4;n;cd
10892;1974;13/08/2020;30;6;n;cc
10893;;13/08/2020;100;4;;cd
10894;;14/08/2020;103;1;n;cc
10895;1455;14/08/2020;50;5;n;cc
10896;;14/08/2020;79;1;n;d
10897;2741;14/08/2020;69;3;n;cc
10898;4547;14/08/2020;6;3;n;cd
10899;2076;14/08/2020;59;4;n;cc
10900;2120;14/08/2020;68;1;n;cc
10901;;14/08/2020;82;1;n;d
10902;;14/08/2020;86;1;n;cc
10903;1030;14/08/2020;2;1;n;d
10904;4629;14/08/2020;26;3;s;d
10905;1805;14/08/2020;27;6;s;cc
10906;3839;14/08/2020;72;4;n;cc
10907;;14/08/2020;86;2;s;cd
10908;2354;14/08/2020;14;6;n;cd
10909;1523;14/08/2020;21;1;s;cd
10910;;14/08/2020;107;1;n;cc
10911;4653;14/08/2020;33;4;s;cc
10912;;14/08/2020;115;2;n;d
10913;1078;14/08/2020;23;5;s;cd
10914;901;14/08/2020;8;1;n;cc
10915;;14/08/2020;117;1;s;cc
10916;;14/08/2020;107;3;n;d
10917;4469;15/08/2020;52;4;s;d
10918;;15/08/2020;105;5;n;d
10919;380;15/08/2020;5;1;;d
10920;3381;15/08/2020;64;1;s;cc
10921;4483;15/08/2020;73;3;s;cc
10922;;15/08/2020;98;3;s;d
10923;;15/08/2020;78;5;s;cd
10924;3581;15/08/2020;62;2;n;cc
10925;1535;15/08/2020;40;6;n;cc
10926;;15/08/2020;119;4;n;cc
10927;3783;15/08/2020;18;3;n;cc
10928;1331;15/08/2020;67;3;n;cd
10929;;15/08/2020;98;4;n;cd
10930;;15/08/2020;75;4;n;d
10931;;15/08/2020;109;5;n;cc
10932;1821;15/08/2020;52;2;n;cc
10933;517;15/08/2020;46;1;n;cd
10934;4035;15/08/2020;36;1;n;cc
10935;;15/08/2020;110;2;n;cc
10936;;15/08/2020;79;5;s;cd
10937;;15/08/2020;103;4;n;d
10938;;15/08/2020;114;4;s;cc
10939;2644;15/08/2020;73;1;n;cc
10940;3019;16/08/2020;65;1;s;d
10941;;16/08/2020;109;5;s;cd
10942;;16/08/2020;79;4;s;cd
10943;3539;16/08/2020;42;1;n;d
10944;168;16/08/2020;64;1;s;cd
10945;1165;16/08/2020;73;2;s;d
10946;1164;16/08/2020;53;2;n;d
10947;;16/08/2020;92;6;n;cc
10948;3308;16/08/2020;7;3;;cd
10949;4926;16/08/2020;28;2;n;d
10950;2524;16/08/2020;29;5;n;cd
10951;;16/08/2020;84;2;n;d
10952;;16/08/2020;76;3;n;cc
10953;2259;16/08/2020;22;1;n;d
10954;3224;16/08/2020;20;3;n;cd
10955;3912;16/08/2020;56;3;n;cd
10956;1836;16/08/2020;58;2;s;cc
10957;259;16/08/2020;4;6;n;cd
10958;4013;16/08/2020;31;6;s;cc
10959;;16/08/2020;116;6;n;cd
10960;3215;16/08/2020;71;1;s;d
10961;;16/08/2020;111;5;n;cc
10962;1114;16/08/2020;66;2;s;cc
10963;3026;16/08/2020;10;3;n;cd
10964;;16/08/2020;104;3;n;d
10965;897;17/08/2020;11;6;n;d
10966;1821;17/08/2020;40;6;n;cc
10967;2313;17/08/2020;53;4;n;d
10968;2775;17/08/2020;44;1;s;cc
10969;;17/08/2020;85;1;;cd
10970;1308;17/08/2020;20;1;s;cc
10971;1694;17/08/2020;47;6;s;d
10972;226;17/08/2020;66;1;n;cd
10973;4356;17/08/2020;36;5;s;cd
10974;1055;17/08/2020;44;6;n;cc
10975;;17/08/2020;77;2;s;cc
10976;4288;17/08/2020;38;2;n;cc
10977;2282;17/08/2020;29;6;;cc
10978;1994;17/08/2020;46;5;n;cc
10979;;17/08/2020;80;6;n;d
10980;1241;17/08/2020;37;1;n;cc
10981;2253;17/08/2020;32;2;n;cc
10982;;17/08/2020;116;6;n;d
10983;;17/08/2020;118;2;n;cd
10984;3788;17/08/2020;15;2;;cc
10985;;17/08/2020;101;1;n;cd
10986;800;18/08/2020;68;4;n;cc
10987;4178;18/08/2020;21;6;n;cd
10988;1149;18/08/2020;53;2;n;d
10989;2795;18/08/2020;70;4;n;cd
10990;4690;18/08/2020;12;1;n;cd
10991;2230;18/08/2020;4;6;n;cc
10992;4545;18/08/2020;63;2;n;d
10993;;18/08/2020;89;6;n;d
10994;3980;18/08/2020;60;5;n;cc
10995;;18/08/2020;88;3;s;cc
10996;;18/08/2020;86;2;s;d
10997;;18/08/2020;96;1;n;cc
10998;;18/08/2020;78;5;s;cc
10999;;18/08/2020;80;5;n;cc
11000;4148;18/08/2020;67;5;s;cd
11001;;18/08/2020;116;3;n;cc
11002;;18/08/2020;112;6;s;cd
11003;;19/08/2020;103;1;n;cc
11004;1398;19/08/2020;72;2;s;cd
11005;2664;19/08/2020;72;2;n;d
11006;2091;19/08/2020;56;6;s;cc
11007;3845;19/08/2020;45;5;n;d
11008;;19/08/2020;91;4;s;cd
11009;606;19/08/2020;46;5;n;cd
11010;;19/08/2020;114;1;;cd
11011;3823;19/08/2020;71;2;s;d
11012;;19/08/2020;114;2;s;cd
11013;;19/08/2020;101;6;s;cd
11014;4159;19/08/2020;19;6;s;d
11015;3740;19/08/2020;57;5;n;cc
11016;;19/08/2020;98;2;n;cc
11017;;19/08/2020;85;3;n;d
11018;;19/08/2020;92;4;n;cc
11019;4229;19/08/2020;3;6;n;cc
11020;3354;19/08/2020;67;5;n;cd
11021;;20/08/2020;76;4;n;cc
11022;;20/08/2020;99;4;n;cc
11023;2071;20/08/2020;12;5;n;cc
11024;;20/08/2020;75;1;n;cc
11025;4282;20/08/2020;40;2;n;d
11026;4703;20/08/2020;66;2;n;d
11027;;20/08/2020;101;6;s;cc
11028;3289;20/08/2020;9;5;n;cc
11029;;20/08/2020;77;2;s;cc
11030;3355;20/08/2020;1;1;n;d
11031;2581;20/08/2020;2;6;s;cd
11032;;20/08/2020;117;6;s;d
11033;;20/08/2020;104;4;s;cc
11034;2149;20/08/2020;37;2;n;cd
11035;1831;20/08/2020;11;1;s;cd
11036;;20/08/2020;99;4;s;cd
11037;816;21/08/2020;45;3;n;cc
11038;3921;21/08/2020;31;4;n;cc
11039;2914;21/08/2020;41;4;;d
11040;;21/08/2020;87;6;n;cc
11041;;21/08/2020;112;5;n;d
11042;4735;21/08/2020;5;1;n;cc
11043;;21/08/2020;87;6;n;cd
11044;4898;21/08/2020;68;2;n;cd
11045;2371;21/08/2020;70;1;n;cd
11046;1933;21/08/2020;45;6;n;d
11047;1451;21/08/2020;6;6;s;d
11048;;21/08/2020;75;4;n;cd
11049;495;21/08/2020;65;6;s;cc
11050;3222;21/08/2020;6;5;n;d
11051;225;21/08/2020;5;2;s;cc
11052;3011;21/08/2020;22;2;n;cc
11053;1455;21/08/2020;26;2;s;cc
11054;;21/08/2020;114;6;n;cc
11055;946;21/08/2020;73;1;n;cc
11056;;21/08/2020;117;5;n;cc
11057;541;21/08/2020;15;6;n;cd
11058;3369;21/08/2020;1;2;n;d
11059;3836;21/08/2020;25;4;s;cd
11060;;21/08/2020;88;6;;cd
11061;1463;21/08/2020;31;1;s;cd
11062;454;21/08/2020;69;2;s;cc
11063;;22/08/2020;98;2;s;cd
11064;1089;22/08/2020;1;2;s;cc
11065;;22/08/2020;117;4;n;cc
11066;;22/08/2020;105;3;s;cc
11067;2297;22/08/2020;69;6;n;cd
11068;;22/08/2020;96;4;s;cc
11069;;22/08/2020;82;2;n;cc
11070;3372;22/08/2020;19;1;s;d
11071;;22/08/2020;86;2;n;cc
11072;4255;22/08/2020;44;3;;cc
11073;;22/08/2020;91;3;;d
11074;;22/08/2020;110;4;;cd
11075;1376;22/08/2020;33;2;s;cc
11076;;22/08/2020;108;4;n;cc
11077;293;22/08/2020;6;4;s;cc
11078;3502;22/08/2020;30;3;n;cc
11079;;23/08/2020;104;5;s;cc
11080;1355;23/08/2020;17;1;n;cc
11081;2747;23/08/2020;63;6;;cc
11082;4751;23/08/2020;67;3;n;d
11083;2808;23/08/2020;42;2;n;cc
11084;;23/08/2020;94;4;n;d
11085;2127;23/08/2020;38;2;n;cd
11086;;23/08/2020;83;1;n;d
11087;3413;23/08/2020;23;4;n;cd
11088;3775;23/08/2020;20;6;;cd
11089;100;23/08/2020;74;6;n;cd
11090;4570;23/08/2020;15;1;n;cc
11091;;23/08/2020;110;2;n;cd
11092;730;23/08/2020;44;5;n;d
11093;3630;23/08/2020;50;4;n;cd
11094;395;23/08/2020;4;5;n;cc
11095;;23/08/2020;105;2;n;cc
11096;;23/08/2020;91;1;n;cd
11097;3392;23/08/2020;65;6;n;cd
11098;;24/08/2020;116;4;n;cd
11099;;24/08/2020;100;2;s;cd
11100;4815;24/08/2020;68;6;s;cc
11101;3654;24/08/2020;55;2;n;cc
11102;4048;24/08/2020;11;1;s;cc
11103;914;24/08/2020;8;5;n;d
11104;;24/08/2020;94;4;s;cc
11105;1240;24/08/2020;12;2;n;cd
11106;673;24/08/2020;47;3;s;cc
11107;3423;24/08/2020;11;6;n;cd
11108;2054;24/08/2020;40;2;s;cc
11109;3278;24/08/2020;16;6;n;d
11110;;24/08/2020;81;1;s;cc
11111;1879;24/08/2020;44;4;n;cc
11112;;25/08/2020;101;4;s;cd
11113;;25/08/2020;87;3;n;d
11114;3987;25/08/2020;23;6;;d
11115;;25/08/2020;111;4;s;cd
11116;891;25/08/2020;31;6;s;cd
11117;365;25/08/2020;58;2;s;cc
11118;;25/08/2020;118;4;s;cc
11119;;25/08/2020;117;3;n;cd
11120;3142;25/08/2020;72;2;n;d
11121;;25/08/2020;100;5;n;cc
11122;712;25/08/2020;17;4;n;cd
11123;1766;25/08/2020;45;3;n;d
11124;;25/08/2020;83;2;n;cc
11125;;25/08/2020;94;5;n;cc
11126;;25/08/2020;113;3;n;d
11127;3222;25/08/2020;42;1;n;cc
11128;2123;25/08/2020;62;4;n;d
11129;;26/08/2020;105;3;n;cd
11130;;26/08/2020;92;5;n;cc
11131;;26/08/2020;97;6;s;cc
11132;605;26/08/2020;12;3;n;cc
11133;118;26/08/2020;41;5;s;d
11134;;26/08/2020;75;5;n;cc
11135;;26/08/2020;99;2;s;cd
11136;2198;26/08/2020;65;4;s;d
11137;3124;26/08/2020;5;6;s;cc
11138;4501;26/08/2020;6;6;n;d
11139;4787;26/08/2020;54;4;s;d
11140;4857;26/08/2020;67;5;s;d
11141;;26/08/2020;77;3;n;cd
11142;;26/08/2020;109;4;n;cd
11143;2273;26/08/2020;13;5;;cc
11144;1949;26/08/2020;72;3;n;cd
11145;4567;26/08/2020;11;3;n;cd
11146;2385;26/08/2020;57;6;n;d
11147;3160;27/08/2020;24;1;n;d
11148;3102;27/08/2020;12;1;n;cd
11149;708;27/08/2020;9;6;n;cc
11150;1438;27/08/2020;39;5;n;cd
11151;2244;27/08/2020;44;6;s;cd
11152;2622;27/08/2020;12;2;n;cc
11153;4809;27/08/2020;36;4;s;d
11154;3906;27/08/2020;58;2;n;cc
11155;;27/08/2020;101;5;s;cc
11156;1065;27/08/2020;37;6;n;d
11157;727;27/08/2020;65;6;s;cd
11158;3692;27/08/2020;6;1;n;cc
11159;;27/08/2020;114;2;n;cc
11160;1165;27/08/2020;43;6;n;cc
11161;2336;27/08/2020;66;3;n;cc
11162;;27/08/2020;80;2;n;cc
11163;;27/08/2020;118;3;s;cd
11164;625;27/08/2020;34;1;;d
11165;3538;27/08/2020;30;1;s;d
11166;;27/08/2020;84;4;s;cd
11167;4122;27/08/2020;28;3;s;d
11168;;27/08/2020;103;3;s;cd
11169;;27/08/2020;114;3;n;cc
11170;;27/08/2020;113;3;s;cc
11171;;27/08/2020;79;4;n;cc
11172;1350;28/08/2020;52;4;s;cc
11173;1939;28/08/2020;39;2;n;cd
11174;;28/08/2020;92;1;s;cc
11175;918;28/08/2020;5;2;n;cd
11176;944;28/08/2020;1;2;;cc
11177;2149;28/08/2020;27;1;;cd
11178;2356;28/08/2020;7;6;s;cd
11179;;28/08/2020;104;3;n;cc
11180;;28/08/2020;93;6;s;cd
11181;;28/08/2020;107;3;n;cd
11182;962;28/08/2020;65;5;s;cd
11183;;28/08/2020;114;4;n;d
11184;3158;28/08/2020;56;1;;cc
11185;4672;28/08/2020;50;1;n;cc
11186;2503;28/08/2020;8;6;n;d
11187;;29/08/2020;93;5;n;cd
11188;;29/08/2020;100;5;n;cc
11189;3879;29/08/2020;38;4;n;d
11190;4798;29/08/2020;2;2;n;cc
11191;4364;29/08/2020;28;5;;cd
11192;748;29/08/2020;61;6;n;d
11193;;29/08/2020;94;1;n;cc
11194;;29/08/2020;114;3;n;cd
11195;2846;29/08/2020;37;6;n;cc
11196;1455;29/08/2020;68;5;n;cc
11197;3103;29/08/2020;21;1;n;d
11198;;29/08/2020;78;5;n;d
11199;;29/08/2020;106;3;n;cc
11200;3561;29/08/2020;43;6;n;cc
11201;;29/08/2020;110;6;n;d
11202;;29/08/2020;100;5;s;cc
11203;4286;29/08/2020;11;5;s;cc
11204;4346;29/08/2020;17;1;n;d
11205;109;29/08/2020;31;5;s;cc
11206;3825;29/08/2020;44;4;n;cc
11207;2464;29/08/2020;4;3;s;cc
11208;1012;30/08/2020;40;4;n;cd
11209;2755;30/08/2020;71;4;s;d
11210;;30/08/2020;103;4;n;cd
11211;4294;30/08/2020;31;4;s;cd
11212;;30/08/2020;91;2;n;d
11213;399;30/08/2020;21;5;s;cc
11214;4767;30/08/2020;61;2;n;cc
11215;;30/08/2020;86;6;s;cc
11216;;30/08/2020;117;6;n;d
11217;416;30/08/2020;63;4;;cd
11218;;30/08/2020;80;2;s;cd
11219;855;30/08/2020;34;6;s;cc
11220;3815;30/08/2020;35;3;s;cc
11221;1537;30/08/2020;31;3;s;d
11222;106;30/08/2020;20;5;n;cc
11223;2928;30/08/2020;48;2;n;d
11224;791;30/08/2020;8;1;n;cd
11225;2689;30/08/2020;63;2;n;cc
11226;468;30/08/2020;58;3;n;cd
11227;;30/08/2020;81;5;n;d
11228;;31/08/2020;93;5;n;cd
11229;2323;31/08/2020;61;4;n;d
11230;;31/08/2020;103;3;n;d
11231;4377;31/08/2020;1;3;n;cc
11232;;31/08/2020;88;3;n;cc
11233;1689;31/08/2020;1;3;n;d
11234;;31/08/2020;101;5;s;cc
11235;4392;31/08/2020;74;4;n;cd
11236;1847;31/08/2020;25;3;n;cc
11237;;31/08/2020;98;6;n;cd
11238;2107;31/08/2020;13;5;n;cc
11239;;31/08/2020;77;5;n;cd
11240;216;31/08/2020;14;1;n;cc
11241;;31/08/2020;94;4;n;cc
11242;3167;31/08/2020;20;3;n;cc
11243;3750;31/08/2020;44;3;n;cd
11244;2661;31/08/2020;67;1;s;cc
11245;3101;31/08/2020;42;1;s;cc
11246;4783;31/08/2020;1;1;s;cd
11247;1746;31/08/2020;34;1;s;cc
11248;1942;01/09/2020;6;2;n;cc
11249;2031;01/09/2020;47;4;s;cc
11250;4061;01/09/2020;7;5;n;cc
11251;3784;01/09/2020;36;6;s;d
11252;3769;01/09/2020;20;6;n;cd
11253;1894;01/09/2020;54;2;;d
11254;724;01/09/2020;74;3;s;cc
11255;1310;01/09/2020;37;2;n;d
11256;3211;01/09/2020;29;6;s;cd
11257;1104;01/09/2020;70;3;n;d
11258;;01/09/2020;108;5;n;cd
11259;1096;01/09/2020;59;4;n;d
11260;3819;01/09/2020;33;1;n;cc
11261;2154;01/09/2020;67;6;n;cd
11262;104;01/09/2020;51;2;n;cc
11263;875;01/09/2020;39;2;n;cc
11264;3738;01/09/2020;35;2;n;cc
11265;;01/09/2020;89;6;n;d
11266;;02/09/2020;119;1;n;d
11267;3149;02/09/2020;42;4;s;cc
11268;;02/09/2020;109;5;n;cc
11269;4907;02/09/2020;61;3;s;cc
11270;448;02/09/2020;65;4;n;cc
11271;2956;02/09/2020;10;5;s;cc
11272;3746;02/09/2020;66;2;n;cd
11273;2087;02/09/2020;55;2;;cc
11274;3434;02/09/2020;35;6;n;cc
11275;;02/09/2020;105;6;n;cd
11276;;02/09/2020;98;4;n;cd
11277;1210;02/09/2020;32;6;n;d
11278;;02/09/2020;104;3;n;cc
11279;2093;02/09/2020;57;3;n;d
11280;110;02/09/2020;38;1;;d
11281;2432;03/09/2020;71;6;n;d
11282;2095;03/09/2020;50;6;n;cd
11283;;03/09/2020;106;3;n;d
11284;3487;03/09/2020;26;1;n;cc
11285;1678;03/09/2020;67;1;n;cc
11286;1586;03/09/2020;59;1;n;cc
11287;;03/09/2020;96;4;n;cd
11288;2506;03/09/2020;64;3;n;cc
11289;;03/09/2020;109;2;n;cd
11290;;03/09/2020;99;4;n;d
11291;;03/09/2020;103;5;s;cd
11292;3119;03/09/2020;72;1;s;d
11293;;03/09/2020;102;5;n;cd
11294;194;03/09/2020;43;2;s;cc
11295;;04/09/2020;94;2;n;d
11296;;04/09/2020;81;3;s;d
11297;;04/09/2020;77;6;n;cc
11298;;04/09/2020;96;6;s;cd
11299;;04/09/2020;109;1;n;d
11300;1217;04/09/2020;65;1;s;cd
11301;3693;04/09/2020;11;4;n;cc
11302;2943;04/09/2020;39;4;s;cd
11303;791;04/09/2020;73;3;n;cd
11304;1178;04/09/2020;6;1;s;cc
11305;;04/09/2020;84;5;n;cc
11306;4605;04/09/2020;11;4;;cc
11307;3097;04/09/2020;16;1;s;d
11308;;04/09/2020;106;2;s;cc
11309;;04/09/2020;96;5;s;cd
11310;;04/09/2020;117;4;s;cc
11311;81;04/09/2020;42;6;n;cc
11312;342;04/09/2020;13;4;n;cc
11313;2658;05/09/2020;11;1;n;cc
11314;3833;05/09/2020;14;1;n;cc
11315;2952;05/09/2020;20;1;n;d
11316;1414;05/09/2020;42;4;n;cd
11317;;05/09/2020;99;5;n;d
11318;;05/09/2020;84;3;n;cc
11319;;05/09/2020;106;3;n;cd
11320;2252;05/09/2020;12;4;n;cc
11321;3838;05/09/2020;26;3;n;cd
11322;2594;05/09/2020;28;5;n;cd
11323;3906;05/09/2020;44;3;s;cc
11324;4916;05/09/2020;33;4;n;cc
11325;1810;05/09/2020;31;4;s;cd
11326;4653;05/09/2020;51;5;n;cc
11327;;05/09/2020;85;3;s;cc
11328;;05/09/2020;113;5;s;d
11329;392;05/09/2020;20;3;s;d
11330;3539;05/09/2020;25;1;n;cd
11331;;05/09/2020;98;2;s;cc
11332;1701;05/09/2020;5;1;s;cd
11333;4646;05/09/2020;19;5;n;cc
11334;2895;05/09/2020;40;3;n;d
11335;2041;06/09/2020;5;6;;cc
11336;4109;06/09/2020;50;2;n;cc
11337;4172;06/09/2020;26;4;n;cc
11338;3404;06/09/2020;10;3;n;cc
11339;4344;06/09/2020;6;5;n;d
11340;;06/09/2020;112;2;n;cd
11341;;06/09/2020;91;1;n;cd
11342;;06/09/2020;107;5;n;cc
11343;2124;06/09/2020;41;3;s;cc
11344;4122;06/09/2020;70;4;n;d
11345;;06/09/2020;103;3;s;d
11346;;06/09/2020;90;1;n;cc
11347;3264;06/09/2020;39;6;s;cd
11348;3421;06/09/2020;72;2;n;cd
11349;3174;06/09/2020;44;6;s;d
11350;998;07/09/2020;8;3;n;d
11351;3432;07/09/2020;34;5;n;cd
11352;2033;07/09/2020;22;4;n;cd
11353;471;07/09/2020;57;5;n;d
11354;1109;07/09/2020;66;4;n;cd
11355;4684;07/09/2020;29;6;s;cc
11356;4950;07/09/2020;62;3;;cc
11357;1287;07/09/2020;1;5;s;cd
11358;;07/09/2020;104;1;s;d
11359;1713;07/09/2020;48;1;s;cc
11360;;07/09/2020;115;1;s;cc
11361;;07/09/2020;112;3;n;d
11362;;07/09/2020;115;4;s;cd
11363;;07/09/2020;85;4;n;d
11364;;07/09/2020;83;6;s;cd
11365;;07/09/2020;105;1;n;d
11366;1819;07/09/2020;65;3;s;d
11367;714;07/09/2020;69;5;n;d
11368;;07/09/2020;86;1;s;d
11369;4114;07/09/2020;27;5;s;d
11370;;08/09/2020;84;4;n;d
11371;2612;08/09/2020;46;6;s;d
11372;;08/09/2020;81;1;n;cc
11373;2324;08/09/2020;69;6;s;cd
11374;1811;08/09/2020;74;3;n;cc
11375;;08/09/2020;94;3;;cc
11376;;08/09/2020;76;6;n;cd
11377;249;08/09/2020;72;6;n;cd
11378;;08/09/2020;115;6;n;d
11379;;08/09/2020;89;2;n;cd
11380;723;08/09/2020;74;6;n;cd
11381;;08/09/2020;90;3;n;cc
11382;;08/09/2020;103;5;;d
11383;85;08/09/2020;26;2;n;cc
11384;;08/09/2020;109;5;n;d
11385;1127;08/09/2020;5;2;n;cd
11386;3611;08/09/2020;71;5;n;cc
11387;207;08/09/2020;42;3;n;d
11388;2674;08/09/2020;3;3;n;cc
11389;2503;08/09/2020;47;1;n;cd
11390;2647;08/09/2020;61;2;n;cd
11391;;08/09/2020;116;4;n;cc
11392;510;08/09/2020;41;3;n;d
11393;3256;08/09/2020;18;3;s;cc
11394;;09/09/2020;89;3;s;cc
11395;595;09/09/2020;43;6;n;cd
11396;;09/09/2020;78;6;s;cd
11397;1085;09/09/2020;38;6;n;d
11398;;09/09/2020;108;6;s;cc
11399;4836;09/09/2020;47;2;n;cc
11400;;09/09/2020;84;3;s;cd
11401;3173;09/09/2020;64;3;n;cd
11402;4118;09/09/2020;8;2;s;d
11403;;09/09/2020;96;6;n;d
11404;2294;09/09/2020;69;2;s;cd
11405;854;10/09/2020;3;1;n;cc
11406;;10/09/2020;82;3;s;cc
11407;;10/09/2020;98;5;n;cd
11408;182;10/09/2020;53;4;;cc
11409;2907;10/09/2020;9;2;s;cc
11410;2083;10/09/2020;55;3;s;cd
11411;;10/09/2020;101;3;s;cc
11412;;10/09/2020;116;2;s;cd
11413;2298;10/09/2020;23;1;n;cc
11414;4450;10/09/2020;10;5;n;cc
11415;4492;10/09/2020;50;1;n;cc
11416;977;10/09/2020;45;4;n;cd
11417;;10/09/2020;102;2;n;cc
11418;;10/09/2020;83;5;n;cc
11419;2400;10/09/2020;60;5;n;cc
11420;;10/09/2020;114;5;n;cc
11421;4033;10/09/2020;67;3;n;cd
11422;;10/09/2020;105;6;n;d
11423;;10/09/2020;106;6;n;d
11424;623;11/09/2020;30;5;n;d
11425;1567;11/09/2020;13;4;s;cd
11426;3178;11/09/2020;28;4;n;cc
11427;;11/09/2020;107;2;s;cc
11428;1756;11/09/2020;56;1;n;cc
11429;;11/09/2020;104;6;s;d
11430;;11/09/2020;92;2;s;d
11431;4442;11/09/2020;12;6;s;cc
11432;2903;11/09/2020;3;4;n;cd
11433;4849;11/09/2020;55;3;s;d
11434;400;11/09/2020;34;2;s;cc
11435;;11/09/2020;102;5;n;d
11436;;11/09/2020;76;1;n;d
11437;;11/09/2020;81;2;;d
11438;320;11/09/2020;60;1;n;d
11439;;11/09/2020;112;2;n;d
11440;1624;11/09/2020;70;6;n;cc
11441;;12/09/2020;111;1;n;cd
11442;;12/09/2020;95;4;n;cc
11443;2113;12/09/2020;70;2;n;cd
11444;337;12/09/2020;52;6;n;cd
11445;1196;12/09/2020;70;3;s;cc
11446;1043;12/09/2020;16;2;n;cc
11447;3733;12/09/2020;16;5;s;cc
11448;;12/09/2020;94;6;n;cd
11449;1822;12/09/2020;7;1;s;d
11450;130;12/09/2020;33;1;n;cc
11451;1744;12/09/2020;9;6;s;d
11452;4076;12/09/2020;42;2;n;cd
11453;131;12/09/2020;45;1;n;cd
11454;903;12/09/2020;47;5;n;cc
11455;4041;12/09/2020;3;4;n;cc
11456;686;12/09/2020;21;2;n;cd
11457;;12/09/2020;117;6;s;cd
11458;2093;13/09/2020;45;6;;cc
11459;;13/09/2020;78;4;s;cc
11460;;13/09/2020;91;1;s;cd
11461;;13/09/2020;86;5;s;cc
11462;1312;13/09/2020;18;5;s;cd
11463;;13/09/2020;118;2;n;cc
11464;4048;13/09/2020;9;1;s;d
11465;2675;13/09/2020;2;3;n;cd
11466;649;13/09/2020;21;5;s;cc
11467;4809;13/09/2020;10;5;n;cc
11468;;13/09/2020;94;6;s;cc
11469;8;13/09/2020;11;3;n;cd
11470;1671;13/09/2020;51;2;;d
11471;2477;13/09/2020;11;6;s;cd
11472;;13/09/2020;86;3;n;cd
11473;;13/09/2020;112;1;s;cd
11474;;13/09/2020;79;3;n;cc
11475;3181;13/09/2020;4;1;s;cc
11476;;13/09/2020;119;4;n;cc
11477;2231;13/09/2020;14;1;;cc
11478;2070;13/09/2020;49;4;n;d
